:START_ID,:END_ID,relation,:TYPE
805168,800093,samefund_of,samefund_of
801586,800093,samefund_of,samefund_of
803678,800093,samefund_of,samefund_of
803677,800093,samefund_of,samefund_of
804051,800093,samefund_of,samefund_of
804050,800093,samefund_of,samefund_of
803750,800093,samefund_of,samefund_of
801688,800094,samefund_of,samefund_of
802891,800095,samefund_of,samefund_of
802864,800095,samefund_of,samefund_of
801848,800095,samefund_of,samefund_of
805386,800095,samefund_of,samefund_of
805179,800095,samefund_of,samefund_of
805803,800095,samefund_of,samefund_of
805618,800095,samefund_of,samefund_of
802891,800096,samefund_of,samefund_of
802864,800096,samefund_of,samefund_of
801848,800096,samefund_of,samefund_of
805386,800096,samefund_of,samefund_of
805179,800096,samefund_of,samefund_of
805618,800096,samefund_of,samefund_of
805619,800096,samefund_of,samefund_of
800617,800097,samefund_of,samefund_of
805877,800097,samefund_of,samefund_of
805892,800097,samefund_of,samefund_of
805168,800097,samefund_of,samefund_of
801586,800097,samefund_of,samefund_of
803678,800097,samefund_of,samefund_of
803677,800097,samefund_of,samefund_of
804051,800097,samefund_of,samefund_of
804050,800097,samefund_of,samefund_of
803750,800097,samefund_of,samefund_of
800617,800098,samefund_of,samefund_of
805877,800098,samefund_of,samefund_of
805892,800098,samefund_of,samefund_of
805168,800098,samefund_of,samefund_of
801586,800098,samefund_of,samefund_of
803678,800098,samefund_of,samefund_of
803677,800098,samefund_of,samefund_of
804051,800098,samefund_of,samefund_of
804050,800098,samefund_of,samefund_of
803750,800098,samefund_of,samefund_of
800617,800099,samefund_of,samefund_of
805877,800099,samefund_of,samefund_of
805892,800099,samefund_of,samefund_of
805168,800099,samefund_of,samefund_of
801586,800099,samefund_of,samefund_of
803678,800099,samefund_of,samefund_of
803677,800099,samefund_of,samefund_of
804051,800099,samefund_of,samefund_of
804050,800099,samefund_of,samefund_of
803750,800099,samefund_of,samefund_of
801635,800100,samefund_of,samefund_of
800101,800100,samefund_of,samefund_of
802891,800101,samefund_of,samefund_of
802864,800101,samefund_of,samefund_of
801848,800101,samefund_of,samefund_of
805386,800101,samefund_of,samefund_of
805179,800101,samefund_of,samefund_of
805618,800101,samefund_of,samefund_of
805619,800101,samefund_of,samefund_of
805803,800101,samefund_of,samefund_of
802891,800102,samefund_of,samefund_of
802864,800102,samefund_of,samefund_of
801848,800102,samefund_of,samefund_of
805386,800102,samefund_of,samefund_of
805179,800102,samefund_of,samefund_of
805803,800102,samefund_of,samefund_of
805618,800102,samefund_of,samefund_of
805619,800102,samefund_of,samefund_of
802891,800103,samefund_of,samefund_of
802864,800103,samefund_of,samefund_of
801848,800103,samefund_of,samefund_of
805386,800103,samefund_of,samefund_of
805179,800103,samefund_of,samefund_of
805618,800103,samefund_of,samefund_of
805619,800103,samefund_of,samefund_of
805803,800103,samefund_of,samefund_of
800617,800106,samefund_of,samefund_of
805877,800106,samefund_of,samefund_of
805892,800106,samefund_of,samefund_of
805168,800106,samefund_of,samefund_of
801586,800106,samefund_of,samefund_of
803678,800106,samefund_of,samefund_of
803677,800106,samefund_of,samefund_of
804051,800106,samefund_of,samefund_of
804050,800106,samefund_of,samefund_of
803750,800106,samefund_of,samefund_of
800108,800107,samefund_of,samefund_of
802891,800108,samefund_of,samefund_of
802864,800108,samefund_of,samefund_of
801848,800108,samefund_of,samefund_of
805386,800108,samefund_of,samefund_of
805179,800108,samefund_of,samefund_of
805803,800108,samefund_of,samefund_of
805618,800108,samefund_of,samefund_of
805309,800109,samefund_of,samefund_of
800110,800109,samefund_of,samefund_of
802891,800110,samefund_of,samefund_of
802864,800110,samefund_of,samefund_of
801848,800110,samefund_of,samefund_of
805386,800110,samefund_of,samefund_of
805179,800110,samefund_of,samefund_of
805618,800110,samefund_of,samefund_of
805619,800110,samefund_of,samefund_of
805803,800110,samefund_of,samefund_of
800862,800111,samefund_of,samefund_of
802891,800112,samefund_of,samefund_of
802864,800112,samefund_of,samefund_of
801848,800112,samefund_of,samefund_of
805386,800112,samefund_of,samefund_of
805179,800112,samefund_of,samefund_of
805618,800112,samefund_of,samefund_of
